Date,Open,High,Low,Close,Volume,RSI_14,VWAP,MFI_14
2021-03-10,151.91,156.16,151.51,155.13,14342237.0,66.13663702,107.494317,58.37178166
2021-03-11,154.11,156.15,153.36,154.32,11771478.0,61.27415121,107.594169,58.43804005
2021-03-12,156.86,157.63,155.07,156.15,12849532.0,61.8745257,107.7065452,58.80370029
2021-03-15,156.35,156.92,153.96,155.37,12103264.0,58.5121795,107.8100232,52.46957135
2021-03-16,154.09,154.6,152.19,153.51,12805565.0,50.46003259,107.9144962,46.05089888
2021-03-17,155.34,156.88,153.05,155.09,13952375.0,57.33040467,108.0316975,53.56039555
2021-03-18,157.6,161.69,157.11,157.65,21898467.0,70.77722276,108.2292995,63.22410023
2021-03-19,155.51,155.94,151.19,155.14,54418832.0,59.50821329,108.6684895,47.59108208
2021-03-22,152.8,153.97,150.61,150.97,19944845.0,51.70939143,108.8195213,41.18943441
2021-03-23,150.33,152.12,148.96,149.46,17076304.0,43.53696549,108.9430085,35.3890094
2021-03-24,150.0,153.18,149.86,150.62,13079793.0,50.11764675,109.0394704,41.36768538
2021-03-25,150.0,152.97,149.33,152.55,15608340.0,53.02808674,109.1550822,47.88893323
2021-03-26,154.3,155.45,152.55,155.09,16754402.0,53.94646232,109.2864691,47.84095908
2021-03-29,152.12,153.73,151.04,152.68,17570343.0,51.46798145,109.4177239,47.58237364
2021-03-30,154.46,155.87,153.88,154.48,13184306.0,48.8159434,109.5208327,47.35040004
2021-03-31,153.28,154.49,152.12,152.23,16736681.0,46.38273564,109.645876,41.88124468
2021-04-01,151.9,153.79,151.55,153.71,16561508.0,45.72539749,109.7691024,42.64157342
2021-04-05,154.4,154.94,152.6,153.62,13507979.0,48.52102277,109.870718,47.57416754
2021-04-06,152.79,154.28,151.86,152.54,13071554.0,49.87128161,109.966759,47.53445639
2021-04-07,153.1,155.23,152.65,154.93,16903523.0,51.31433285,110.0942828,48.10551169
2021-04-08,154.0,155.51,152.31,155.12,12335512.0,46.9218714,110.186973,46.02714181
2021-04-09,155.81,157.04,154.97,156.28,12122400.0,54.13518082,110.2813502,60.90071996
2021-04-12,155.58,157.25,155.57,155.95,12273355.0,63.99409771,110.3768408,69.08336302
2021-04-13,154.75,155.2,152.43,154.09,16113557.0,62.9162546,110.495218,69.26803862
2021-04-14,151.47,153.83,150.93,151.21,19939592.0,53.19461605,110.634386,60.98259209
2021-04-15,151.25,152.2,149.32,152.17,17694125.0,51.16218576,110.754847,53.23556299
2021-04-16,153.87,154.51,152.69,153.3,13773412.0,47.86795964,110.8533535,52.55654724
2021-04-19,153.42,153.88,152.22,152.65,11900220.0,52.28116349,110.936939,53.98364957
2021-04-20,151.74,151.75,148.65,149.27,13716678.0,39.51334438,111.0259555,47.51402894
2021-04-21,147.79,150.61,146.79,150.54,12236674.0,47.95857661,111.1038514,48.63947135
2021-04-22,150.23,150.3,147.26,147.37,15256117.0,37.20581579,111.1979868,40.80545784
2021-04-23,147.18,151.13,146.69,150.19,14043086.0,42.63003726,111.2865955,40.84504717
2021-04-26,150.78,152.46,150.38,150.56,10799065.0,45.61171579,111.357666,46.72230965
2021-04-27,150.5,151.57,150.11,151.25,12821182.0,41.17919823,111.4413848,38.9848723
2021-04-28,152.43,152.89,151.4,152.23,8943653.0,43.32561812,111.5013367,37.84738685
2021-04-29,153.54,155.28,153.2,155.19,12976866.0,47.67601988,111.5930901,38.08863344
2021-04-30,154.1,154.49,153.01,153.81,11705065.0,45.6326125,111.6740072,31.65202892
2021-05-03,154.85,155.48,153.13,153.36,11801108.0,48.41925433,111.755699,38.78070294
2021-05-04,152.87,155.64,152.14,155.48,12977673.0,59.56109788,111.8460831,47.54502805
2021-05-05,156.0,158.28,154.63,157.52,6938197.0,61.4267996,111.92307,55.64391058
2021-05-06,158.07,160.82,157.16,160.69,13542406.0,64.51869389,112.0279608,55.72206608
2021-05-07,157.22,161.5,157.02,161.24,14257828.0,66.94288237,112.138735,63.24837185
2021-05-10,161.5,163.73,161.12,161.22,14014332.0,77.17118878,112.2518902,71.12575509
2021-05-11,161.08,162.39,158.04,158.54,15451666.0,67.0939254,112.3701535,69.48520943
2021-05-12,159.61,160.78,157.03,157.45,14381733.0,73.63968324,112.4768335,69.4458651
2021-05-13,158.18,162.45,157.68,161.5,15397363.0,75.07742947,112.595736,69.8527171
2021-05-14,162.39,164.45,161.99,164.01,10583975.0,77.23759769,112.6821318,69.95759107
2021-05-17,163.37,164.85,163.03,164.67,9886843.0,77.20992914,112.7636803,76.55504307
2021-05-18,164.68,165.5,162.24,162.35,11098117.0,69.46142205,112.8534578,70.53783422
2021-05-19,161.0,161.18,158.64,161.11,13278895.0,62.19095276,112.9539908,63.19385223
2021-05-20,160.83,161.86,159.52,160.83,10426014.0,65.14219934,113.0333353,69.37761503
2021-05-21,161.34,163.22,160.94,162.66,10248994.0,68.93315009,113.1135807,69.21034952
2021-05-24,163.36,164.23,162.12,163.54,9440290.0,67.28125068,113.188797,68.69728149
2021-05-25,163.85,165.7,161.56,161.85,12609084.0,59.42530038,113.2883905,61.85079938
2021-05-26,163.57,163.74,161.31,161.83,13058340.0,52.87587226,113.3895785,54.25755132
2021-05-27,163.95,164.75,162.57,164.35,15707512.0,57.13625143,113.5146987,54.73118405
2021-05-28,164.68,164.94,163.26,164.24,10294700.0,56.90133667,113.5967558,53.78557707
2021-06-01,165.87,166.91,165.48,166.05,9445366.0,67.87240624,113.6748049,61.40474815
2021-06-02,167.26,167.44,165.53,166.06,10498568.0,71.60054431,113.7616092,69.25662365
2021-06-03,165.41,167.25,164.66,166.17,13354653.0,64.60286938,113.8709508,60.47794975
2021-06-04,166.21,166.67,165.03,166.44,8510831.0,58.83637456,113.9404228,59.99273782
2021-06-07,167.0,167.1,165.14,165.66,7267196.0,53.56886874,113.9995064,54.59002377
2021-06-08,164.49,165.76,163.16,165.0,10370719.0,60.8516321,114.0814434,54.8177899
2021-06-09,164.14,164.22,162.28,162.94,12377367.0,57.02239263,114.1760104,55.05580593
2021-06-10,164.36,165.24,160.31,160.4,12119419.0,48.59391526,114.2660623,47.85946668
2021-06-11,160.43,161.2,159.06,160.29,13683774.0,41.26744877,114.3635113,40.49344775
2021-06-14,160.15,160.33,156.66,157.57,19917855.0,30.6294005,114.4984705,32.55385985
2021-06-15,156.7,156.92,154.13,155.18,24485479.0,29.29846342,114.6527715,30.61484574
2021-06-16,154.73,157.62,153.11,156.27,25321233.0,33.8184811,114.8121167,41.46181643
2021-06-17,157.1,157.46,151.25,151.76,29722421.0,17.16226172,114.9877044,31.22022534
2021-06-18,149.3,149.7,147.56,147.92,43595659.0,14.36683961,115.2086719,22.83940994
2021-06-21,149.08,151.2,149.02,150.43,18664796.0,16.90678325,115.3075335,25.26941603
2021-06-22,150.6,150.97,148.66,150.21,14251160.0,16.71567241,115.3820617,20.60876999
2021-06-23,150.2,152.04,150.09,151.12,12733326.0,19.42294058,115.4505619,25.65844508
2021-06-24,151.92,153.12,151.22,152.51,13733186.0,22.9303861,115.5266253,26.9196645
2021-06-25,152.59,154.5,151.67,154.05,15484922.0,28.08600711,115.6146245,31.92837594
2021-06-28,153.7,154.48,152.12,154.33,14125837.0,29.56719777,115.6950446,36.78964581
2021-06-29,155.0,156.31,153.61,154.14,14528708.0,31.84809085,115.7796689,41.96135717
,,,,,,,,
,,,,,,,,
,,,,,,,,
